gene_id,gene_symbol,gene_name,label,dataset_role,ensembl_gene_id,ensembl_gene_name,gene_type,chromosome_or_scaffold,gene_start_bp,gene_end_bp,strand,uniprot_accession,uniprot_entry_name,sequence_length_fasta,coordinate_source,coordinate_scope,coordinate_master_version
ENSG00000206203,TSSK2,TSSK2,0,negative,ENSG00000206203,TSSK2,protein_coding,22,19131308.0,19132622.0,1.0,Q96PF2,TSSK2_HUMAN,358.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000122376,SHLD2,SHLD2,0,negative,ENSG00000122376,SHLD2,protein_coding,10,87094006.0,87191478.0,1.0,Q86V20,SHLD2_HUMAN,835.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000169925,BRD3,bromodomain containing 3,1,positive,ENSG00000169925,BRD3,protein_coding,9,134030305.0,134068555.0,-1.0,Q15059,BRD3_HUMAN,726.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000171791,BCL2,BCL2 apoptosis regulator,1,positive,ENSG00000171791,BCL2,protein_coding,18,63123346.0,63320128.0,-1.0,P10415,BCL2_HUMAN,239.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000184381,PLA2G6,phospholipase A2 group VI,1,positive,ENSG00000184381,PLA2G6,protein_coding,22,38111495.0,38214778.0,-1.0,O60733,PLPL9_HUMAN,806.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000175395,ZNF25,ZNF25,0,negative,ENSG00000175395,ZNF25,protein_coding,10,37949573.0,37976647.0,-1.0,P17030,ZNF25_HUMAN,456.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000100532,CGRRF1,CGRRF1,0,negative,ENSG00000100532,CGRRF1,protein_coding,14,54509812.0,54539292.0,1.0,Q99675,CGRF1_HUMAN,332.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000103544,VPS35L,VPS35L,0,negative,ENSG00000103544,VPS35L,protein_coding,16,19555240.0,19706793.0,1.0,Q7Z3J2,VP35L_HUMAN,963.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000136014,USP44,ubiquitin specific peptidase 44,1,positive,ENSG00000136014,USP44,protein_coding,12,95516560.0,95553341.0,-1.0,Q9H0E7,UBP44_HUMAN,712.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000134242,PTPN22,protein tyrosine phosphatase non-receptor type 22,1,positive,ENSG00000134242,PTPN22,protein_coding,1,113813811.0,113871753.0,-1.0,Q9Y2R2,PTN22_HUMAN,807.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000175463,TBC1D10C,TBC1D10C,0,negative,ENSG00000175463,TBC1D10C,protein_coding,11,67398454.0,67410092.0,1.0,Q8IV04,TB10C_HUMAN,446.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000143167,GPA33,GPA33,0,negative,ENSG00000143167,GPA33,protein_coding,1,167048289.0,167166479.0,-1.0,Q99795,GPA33_HUMAN,319.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000137872,SEMA6D,SEMA6D,0,negative,ENSG00000137872,SEMA6D,protein_coding,15,47184101.0,47774228.0,1.0,Q8NFY4,SEM6D_HUMAN,1073.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000185262,UBALD2,UBALD2,0,negative,ENSG00000185262,UBALD2,protein_coding,17,76265348.0,76271298.0,1.0,Q8IYN6,UBAD2_HUMAN,164.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000128849,CGNL1,cingulin like 1,1,positive,ENSG00000128849,CGNL1,protein_coding,15,57375967.0,57550729.0,1.0,Q0VF96,CGNL1_HUMAN,1302.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000198089,SFI1,SFI1 centrin binding protein,1,positive,ENSG00000198089,SFI1,protein_coding,22,31488688.0,31618588.0,1.0,A8K8P3,SFI1_HUMAN,1242.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000065802,ASB1,ASB1,0,negative,ENSG00000065802,ASB1,protein_coding,2,238426742.0,238452250.0,1.0,Q9Y576,ASB1_HUMAN,335.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000167984,NLRC3,NLR family CARD domain containing 3,1,positive,ENSG00000167984,NLRC3,protein_coding,16,3539033.0,3577403.0,-1.0,Q7RTR2,NLRC3_HUMAN,1065.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000182218,HHIPL1,HHIP like 1,1,positive,ENSG00000182218,HHIPL1,protein_coding,14,99645129.0,99680569.0,1.0,Q96JK4,HIPL1_HUMAN,782.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000169991,IFFO2,IFFO2,0,negative,ENSG00000169991,IFFO2,protein_coding,1,18904280.0,18956676.0,-1.0,Q5TF58,IFFO2_HUMAN,517.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000164647,STEAP1,STEAP family member 1,1,positive,ENSG00000164647,STEAP1,protein_coding,7,90154436.0,90164829.0,1.0,Q9UHE8,STEA1_HUMAN,339.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000089094,KDM2B,lysine demethylase 2B,1,positive,ENSG00000089094,KDM2B,protein_coding,12,121429096.0,121582279.0,-1.0,Q8NHM5,KDM2B_HUMAN,1336.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000135253,KCP,KCP,0,negative,ENSG00000135253,KCP,protein_coding,7,128862042.0,128910719.0,-1.0,Q6ZWJ8,KCP_HUMAN,1568.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000162069,BICDL2,BICDL2,0,negative,ENSG00000162069,BICDL2,protein_coding,16,3027682.0,3036993.0,-1.0,A1A5D9,BICL2_HUMAN,508.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000214530,STARD10,StAR related lipid transfer domain containing 10,1,positive,ENSG00000214530,STARD10,protein_coding,11,72753216.0,72794047.0,-1.0,Q9Y365,STA10_HUMAN,291.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000135862,LAMC1,laminin subunit gamma 1,1,positive,ENSG00000135862,LAMC1,protein_coding,1,183023420.0,183145592.0,1.0,P11047,LAMC1_HUMAN,1609.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000178385,PLEKHM3,pleckstrin homology domain containing M3,1,positive,ENSG00000178385,PLEKHM3,protein_coding,2,207821288.0,208025846.0,-1.0,Q6ZWE6,PKHM3_HUMAN,761.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000149294,NCAM1,neural cell adhesion molecule 1,1,positive,ENSG00000149294,NCAM1,protein_coding,11,112961275.0,113278436.0,1.0,P13591,NCAM1_HUMAN,858.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000101052,IFT52,intraflagellar transport 52,1,positive,ENSG00000101052,IFT52,protein_coding,20,43590925.0,43647299.0,1.0,Q9Y366,IFT52_HUMAN,437.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000123612,ACVR1C,activin A receptor type 1C,1,positive,ENSG00000123612,ACVR1C,protein_coding,2,157526767.0,157628885.0,-1.0,Q8NER5,ACV1C_HUMAN,493.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000160131,VMA21,VMA21,0,negative,ENSG00000160131,VMA21,protein_coding,X,151396515.0,151409364.0,1.0,Q3ZAQ7,VMA21_HUMAN,101.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000122679,RAMP3,receptor activity modifying protein 3,1,positive,ENSG00000122679,RAMP3,protein_coding,7,45157648.0,45188665.0,1.0,O60896,RAMP3_HUMAN,148.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000277443,MARCKS,myristoylated alanine rich protein kinase C substrate,1,positive,ENSG00000277443,MARCKS,protein_coding,6,113857345.0,113863475.0,1.0,P29966,MARCS_HUMAN,332.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000205186,FABP9,FABP9,0,negative,ENSG00000205186,FABP9,protein_coding,8,81458253.0,81461579.0,-1.0,Q0Z7S8,FABP9_HUMAN,132.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000002822,MAD1L1,mitotic arrest deficient 1 like 1,1,positive,ENSG00000002822,MAD1L1,protein_coding,7,1815787.0,2233243.0,-1.0,Q9Y6D9,MD1L1_HUMAN,718.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000064042,LIMCH1,LIMCH1,0,negative,ENSG00000064042,LIMCH1,protein_coding,4,41359574.0,41700049.0,1.0,Q9UPQ0,LIMC1_HUMAN,1083.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000135547,HEY2,hes related family bHLH transcription factor with YRPW motif 2,1,positive,ENSG00000135547,HEY2,protein_coding,6,125747664.0,125761269.0,1.0,Q9UBP5,HEY2_HUMAN,337.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000180332,KCTD4,KCTD4,0,negative,ENSG00000180332,KCTD4,protein_coding,13,45192853.0,45201045.0,-1.0,Q8WVF5,KCTD4_HUMAN,259.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000197872,CYRIA,CYFIP related Rac1 interactor A,1,positive,ENSG00000197872,CYRIA,protein_coding,2,16549459.0,16666331.0,-1.0,Q9H0Q0,CYRIA_HUMAN,323.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000229924,FAM90A26,FAM90A26,0,negative,ENSG00000229924,FAM90A26,protein_coding,4,9170409.0,9176730.0,1.0,D6RGX4,F90AP_HUMAN,464.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000205409,OR52E6,OR52E6,0,negative,ENSG00000205409,OR52E6,protein_coding,11,5840928.0,5841952.0,-1.0,Q96RD3,O52E6_HUMAN,313.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000129244,ATP1B2,ATPase Na+/K+ transporting subunit beta 2,1,positive,ENSG00000129244,ATP1B2,protein_coding,17,7646627.0,7657770.0,1.0,P14415,AT1B2_HUMAN,290.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000141965,FEM1A,FEM1A,0,negative,ENSG00000141965,FEM1A,protein_coding,19,4791734.0,4801273.0,1.0,Q9BSK4,FEM1A_HUMAN,669.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000100344,PNPLA3,"patatin like domain 3, 1-acylglycerol-3-phosphate O-acyltransferase ",1,positive,ENSG00000100344,PNPLA3,protein_coding,22,43923781.0,43964488.0,1.0,Q9NST1,PLPL3_HUMAN,481.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000152804,HHEX,hematopoietically expressed homeobox,1,positive,ENSG00000152804,HHEX,protein_coding,10,92689903.0,92695647.0,1.0,Q03014,HHEX_HUMAN,270.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000147604,RPL7,RPL7,0,negative,ENSG00000147604,RPL7,protein_coding,8,73290242.0,73295789.0,-1.0,P18124,RL7_HUMAN,248.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000148660,CAMK2G,calcium/calmodulin dependent protein kinase II gamma,1,positive,ENSG00000148660,CAMK2G,protein_coding,10,73812501.0,73874641.0,-1.0,Q13555,KCC2G_HUMAN,558.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000168734,PKIG,cAMP-dependent protein kinase inhibitor gamma,1,positive,ENSG00000168734,PKIG,protein_coding,20,44531762.0,44624247.0,1.0,Q9Y2B9,IPKG_HUMAN,76.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000175697,GPR156,GPR156,0,negative,ENSG00000175697,GPR156,protein_coding,3,120164645.0,120285426.0,-1.0,Q8NFN8,GP156_HUMAN,814.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000074047,GLI2,GLI family zinc finger 2,1,positive,ENSG00000074047,GLI2,protein_coding,2,120735623.0,120992653.0,1.0,P10070,GLI2_HUMAN,1586.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000213782,DDX47,DDX47,0,negative,ENSG00000213782,DDX47,protein_coding,12,12813316.0,12829981.0,1.0,Q9H0S4,DDX47_HUMAN,455.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000102908,NFAT5,nuclear factor of activated T cells 5,1,positive,ENSG00000102908,NFAT5,protein_coding,16,69565094.0,69704666.0,1.0,O94916,NFAT5_HUMAN,1531.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000106392,C1GALT1,"core 1 synthase, glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1",1,positive,ENSG00000106392,C1GALT1,protein_coding,7,7156934.0,7248616.0,1.0,Q9NS00,C1GLT_HUMAN,363.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000110092,CCND1,cyclin D1,1,positive,ENSG00000110092,CCND1,protein_coding,11,69641143.0,69654474.0,1.0,P24385,CCND1_HUMAN,295.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000142327,RNPEPL1,RNPEPL1,0,negative,ENSG00000142327,RNPEPL1,protein_coding,2,240565804.0,240581372.0,1.0,Q9HAU8,RNPL1_HUMAN,725.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000113194,FAF2,FAF2,0,negative,ENSG00000113194,FAF2,protein_coding,5,176447628.0,176510075.0,1.0,Q96CS3,FAF2_HUMAN,445.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000156675,RAB11FIP1,RAB11FIP1,0,negative,ENSG00000156675,RAB11FIP1,protein_coding,8,37858618.0,37899513.0,-1.0,Q6WKZ4,RFIP1_HUMAN,1283.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000181588,MEX3D,MEX3D,0,negative,ENSG00000181588,MEX3D,protein_coding,19,1554672.0,1568325.0,-1.0,Q86XN8,MEX3D_HUMAN,651.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000090989,EXOC1,EXOC1,0,negative,ENSG00000090989,EXOC1,protein_coding,4,55853628.0,55905096.0,1.0,Q9NV70,EXOC1_HUMAN,894.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000154252,GAL3ST2,GAL3ST2,0,negative,ENSG00000154252,GAL3ST2,protein_coding,2,241776822.0,241804287.0,1.0,Q9H3Q3,G3ST2_HUMAN,398.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000100116,GCAT,GCAT,0,negative,ENSG00000100116,GCAT,protein_coding,22,37807872.0,37817386.0,1.0,O75600,KBL_HUMAN,419.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000187098,MITF,melanocyte inducing transcription factor,1,positive,ENSG00000187098,MITF,protein_coding,3,69738536.0,69968336.0,1.0,O75030,MITF_HUMAN,526.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000001626,CFTR,CF transmembrane conductance regulator,1,positive,ENSG00000001626,CFTR,protein_coding,7,117287120.0,117715971.0,1.0,P13569,CFTR_HUMAN,1480.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000163581,SLC2A2,solute carrier family 2 member 2,1,positive,ENSG00000163581,SLC2A2,protein_coding,3,170995125.0,171026775.0,-1.0,P11168,GTR2_HUMAN,524.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000154447,SH3RF1,SH3RF1,0,negative,ENSG00000154447,SH3RF1,protein_coding,4,169094259.0,169271185.0,-1.0,Q7Z6J0,SH3R1_HUMAN,888.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000187857,OR6C75,OR6C75,0,negative,ENSG00000187857,OR6C75,protein_coding,12,55362975.0,55369279.0,1.0,A6NL08,O6C75_HUMAN,312.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000166965,RCCD1,RCC1 domain containing 1,1,positive,ENSG00000166965,RCCD1,protein_coding,15,90954825.0,90964809.0,1.0,A6NED2,RCCD1_HUMAN,376.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000158636,EMSY,"EMSY transcriptional repressor, BRCA2 interacting",1,positive,ENSG00000158636,EMSY,protein_coding,11,76444887.0,76553031.0,1.0,Q7Z589,EMSY_HUMAN,1322.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000196498,NCOR2,nuclear receptor corepressor 2,1,positive,ENSG00000196498,NCOR2,protein_coding,12,124324407.0,124567623.0,-1.0,Q9Y618,NCOR2_HUMAN,2514.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000025156,HSF2,HSF2,0,negative,ENSG00000025156,HSF2,protein_coding,6,122399551.0,122433119.0,1.0,Q03933,HSF2_HUMAN,536.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000167881,SRP68,SRP68,0,negative,ENSG00000167881,SRP68,protein_coding,17,76038775.0,76072517.0,-1.0,Q9UHB9,SRP68_HUMAN,627.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000043143,JADE2,jade family PHD finger 2,1,positive,ENSG00000043143,JADE2,protein_coding,5,134523979.0,134583230.0,1.0,Q9NQC1,JADE2_HUMAN,790.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000164366,CCDC127,CCDC127,0,negative,ENSG00000164366,CCDC127,protein_coding,5,196868.0,218153.0,-1.0,Q96BQ5,CC127_HUMAN,260.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000169554,ZEB2,zinc finger E-box binding homeobox 2,1,positive,ENSG00000169554,ZEB2,protein_coding,2,144364364.0,144521057.0,-1.0,O60315,ZEB2_HUMAN,1214.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000244694,PTCHD4,PTCHD4,0,negative,ENSG00000244694,PTCHD4,protein_coding,6,47856673.0,48111197.0,-1.0,Q6ZW05,PTHD4_HUMAN,846.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000127334,DYRK2,dual specificity tyrosine phosphorylation regulated kinase 2,1,positive,ENSG00000127334,DYRK2,protein_coding,12,67647913.0,67665406.0,1.0,Q92630,DYRK2_HUMAN,601.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000169908,TM4SF1,transmembrane 4 L six family member 1,1,positive,ENSG00000169908,TM4SF1,protein_coding,3,149369022.0,149377692.0,-1.0,P30408,T4S1_HUMAN,202.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000164796,CSMD3,CSMD3,0,negative,ENSG00000164796,CSMD3,protein_coding,8,112222928.0,113436939.0,-1.0,Q7Z407,CSMD3_HUMAN,3707.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000128313,APOL5,APOL5,0,negative,ENSG00000128313,APOL5,protein_coding,22,35717872.0,35729483.0,1.0,Q9BWW9,APOL5_HUMAN,433.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000168418,KCNG4,KCNG4,0,negative,ENSG00000168418,KCNG4,protein_coding,16,84218657.0,84240012.0,-1.0,Q8TDN1,KCNG4_HUMAN,519.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000204086,RPA4,RPA4,0,negative,ENSG00000204086,RPA4,protein_coding,X,96883908.0,96885467.0,1.0,Q13156,RFA4_HUMAN,261.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000125975,C20orf173,C20orf173,0,negative,ENSG00000125975,C20orf173,protein_coding,20,35523186.0,35529652.0,-1.0,Q96LM9,CT173_HUMAN,149.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000117174,ZNHIT6,ZNHIT6,0,negative,ENSG00000117174,ZNHIT6,protein_coding,1,85649417.0,85708433.0,-1.0,Q9NWK9,BCD1_HUMAN,470.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000101096,NFATC2,nuclear factor of activated T cells 2,1,positive,ENSG00000101096,NFATC2,protein_coding,20,51386957.0,51562831.0,-1.0,Q13469,NFAC2_HUMAN,925.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000147548,NSD3,NSD3,0,negative,ENSG00000147548,NSD3,protein_coding,8,38269704.0,38382279.0,-1.0,Q9BZ95,NSD3_HUMAN,1437.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000165476,REEP3,receptor accessory protein 3,1,positive,ENSG00000165476,REEP3,protein_coding,10,63521397.0,63625128.0,1.0,Q6NUK4,REEP3_HUMAN,255.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000108255,CRYBA1,crystallin beta A1,1,positive,ENSG00000108255,CRYBA1,protein_coding,17,29246859.0,29254494.0,1.0,P05813,CRBA1_HUMAN,215.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000179361,ARID3B,ARID3B,0,negative,ENSG00000179361,ARID3B,protein_coding,15,74541188.0,74598131.0,1.0,Q8IVW6,ARI3B_HUMAN,561.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000076685,NT5C2,"5'-nucleotidase, cytosolic II",1,positive,ENSG00000076685,NT5C2,protein_coding,10,103087141.0,103277605.0,-1.0,P49902,5NTC_HUMAN,561.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000130749,ZC3H4,zinc finger CCCH-type containing 4,1,positive,ENSG00000130749,ZC3H4,protein_coding,19,47064187.0,47113776.0,-1.0,Q9UPT8,ZC3H4_HUMAN,1303.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000159337,PLA2G4D,PLA2G4D,0,negative,ENSG00000159337,PLA2G4D,protein_coding,15,42067009.0,42094562.0,-1.0,Q86XP0,PA24D_HUMAN,818.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000163116,STPG2,STPG2,0,negative,ENSG00000163116,STPG2,protein_coding,4,97184093.0,98143476.0,-1.0,Q8N412,STPG2_HUMAN,459.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000180176,TH,tyrosine hydroxylase,1,positive,ENSG00000180176,TH,protein_coding,11,2163929.0,2171968.0,-1.0,P07101,TY3H_HUMAN,528.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000073792,IGF2BP2,insulin like growth factor 2 mRNA binding protein 2,1,positive,ENSG00000073792,IGF2BP2,protein_coding,3,185643130.0,185825061.0,-1.0,Q9Y6M1,IF2B2_HUMAN,599.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000150867,PIP4K2A,phosphatidylinositol-5-phosphate 4-kinase type 2 alpha,1,positive,ENSG00000150867,PIP4K2A,protein_coding,10,22534854.0,22714578.0,-1.0,P48426,PI42A_HUMAN,406.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000161682,FAM171A2,FAM171A2,0,negative,ENSG00000161682,FAM171A2,protein_coding,17,44353215.0,44363868.0,-1.0,A8MVW0,F1712_HUMAN,826.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000153094,BCL2L11,BCL2 like 11,1,positive,ENSG00000153094,BCL2L11,protein_coding,2,111119378.0,111168444.0,1.0,O43521,B2L11_HUMAN,198.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
