Gene stable ID	Transcript stable ID	Gene name	Gene type	Chromosome/scaffold name	Strand	Transcript start (bp)	Transcript end (bp)
ENSG00000205777	ENST00000381700	GAGE1	protein_coding	X	1	49599020	49608538
ENSG00000205937	ENST00000320225	RNPS1	protein_coding	16	-1	2253120	2268126
ENSG00000205978	ENST00000382554	NYNRIN	protein_coding	14	1	24399003	24419283
ENSG00000206053	ENST00000248098	JPT2	protein_coding	16	1	1678279	1702086
ENSG00000206073	ENST00000341074	SERPINB4	protein_coding	18	-1	63637259	63644256
ENSG00000206203	ENST00000399635	TSSK2	protein_coding	22	1	19131308	19132622
ENSG00000206432	ENST00000383490	TMEM200C	protein_coding	18	-1	5882072	5895522
ENSG00000206530	ENST00000393845	CFAP44	protein_coding	3	-1	113286930	113441493
ENSG00000206560	ENST00000683139	ANKRD28	protein_coding	3	-1	15667236	15797979
ENSG00000212993	ENST00000696633	POU5F1B	protein_coding	8	1	127415867	127416946
ENSG00000213066	ENST00000366847	CEP43	protein_coding	6	1	166999397	167052718
ENSG00000213390	ENST00000358531	ARHGAP19	protein_coding	10	-1	97222179	97292637
ENSG00000213420	ENST00000292377	GPC2	protein_coding	7	-1	100169606	100177381
ENSG00000213445	ENST00000534313	SIPA1	protein_coding	11	1	65638101	65650912
ENSG00000213619	ENST00000263774	NDUFS3	protein_coding	11	1	47579074	47584562
ENSG00000213782	ENST00000358007	DDX47	protein_coding	12	1	12813346	12829981
ENSG00000213918	ENST00000246949	DNASE1	protein_coding	16	1	3654691	3658095
ENSG00000213949	ENST00000282588	ITGA1	protein_coding	5	1	52787916	52959209
ENSG00000213996	ENST00000389363	TM6SF2	protein_coding	19	-1	19264366	19273301
ENSG00000214279	ENST00000640237	SCART1	protein_coding	10	1	133453945	133469760
ENSG00000214300	ENST00000332397	SPDYE3	protein_coding	7	1	100307702	100322196
ENSG00000214309	ENST00000398075	MBLAC1	protein_coding	7	1	100126967	100128495
ENSG00000214530	ENST00000334805	STARD10	protein_coding	11	-1	72754729	72794047
ENSG00000214787	ENST00000651255	MS4A4E	protein_coding	11	-1	60200270	60243137
ENSG00000214940	ENST00000525596	NPIPA8	protein_coding	16	-1	18317919	18336736
ENSG00000215252	ENST00000683415	GOLGA8B	protein_coding	15	-1	34525095	34583651
ENSG00000215262	ENST00000399881	KCNU1	protein_coding	8	1	36784374	36936125
ENSG00000215421	ENST00000299687	ZNF407	protein_coding	18	1	74597870	75065671
ENSG00000215440	ENST00000356091	NPEPL1	protein_coding	20	1	58692800	58715844
ENSG00000215644	ENST00000400723	GCGR	protein_coding	17	1	81804150	81814008
ENSG00000215817	ENST00000651890	ZC3H11B	protein_coding	1	-1	219608012	219613105
ENSG00000215853	ENST00000316073	RPTN	protein_coding	1	-1	152153595	152159228
ENSG00000215910	ENST00000688073	C1orf167	protein_coding	1	1	11762193	11789585
ENSG00000216588	ENST00000402988	IGSF23	protein_coding	19	1	44613563	44636781
ENSG00000217236	ENST00000394967	SP9	protein_coding	2	1	174334954	174338500
ENSG00000218891	ENST00000325421	ZNF579	protein_coding	19	-1	55576774	55580848
ENSG00000219438	ENST00000402357	TAFA5	protein_coding	22	1	48489553	48751932
ENSG00000221818	ENST00000520164	EBF2	protein_coding	8	-1	25841725	26045413
ENSG00000221914	ENST00000380737	PPP2R2A	protein_coding	8	1	26291508	26372680
ENSG00000221955	ENST00000469902	SLC12A8	protein_coding	3	-1	125082644	125212748
ENSG00000222011	ENST00000413034	FAM185A	protein_coding	7	1	102748999	102809225
ENSG00000222038	ENST00000409602	POTEJ	protein_coding	2	1	130611440	130658037
ENSG00000224420	ENST00000420022	ADM5	protein_coding	19	1	49689594	49690575
ENSG00000224578	ENST00000698152	HNRNPA1L3	protein_coding	16	1	51645757	51647079
ENSG00000224960	ENST00000412172	PPP4R3C	protein_coding	X	-1	27460207	27463341
ENSG00000225327	ENST00000530484	USP17L3	protein_coding	8	-1	7976393	7977985
ENSG00000225556	ENST00000694868	C2CD4D	protein_coding	1	-1	151837818	151839820
ENSG00000226321	ENST00000690015	CROCC2	protein_coding	2	1	240906336	240993311
ENSG00000227124	ENST00000652011	ZNF717	protein_coding	3	-1	75735868	75785549
ENSG00000227268	ENST00000445946	KLLN	protein_coding	10	-1	87859158	87863533
ENSG00000228672	ENST00000434752	PROB1	protein_coding	5	-1	139390592	139395104
ENSG00000229665	ENST00000544357	PRR20C	protein_coding	13	1	57154061	57157082
ENSG00000229924	ENST00000512047	FAM90A26	protein_coding	4	1	9170409	9176730
ENSG00000232040	ENST00000452236	SCAND3	protein_coding	6	-1	28570535	28587298
ENSG00000232388	ENST00000411646	SMIM26	protein_coding	20	1	18567432	18569560
ENSG00000233132	ENST00000506444	FAM90A3	protein_coding	8	1	7264526	7267536
ENSG00000233917	ENST00000439682	POTEB	protein_coding	15	-1	21846329	21877735
ENSG00000234284	ENST00000444149	ZNF879	protein_coding	5	1	179023804	179035064
ENSG00000234409	ENST00000439765	CCDC188	protein_coding	22	-1	20148416	20151055
ENSG00000235106	ENST00000603928	BRD3OS	protein_coding	9	1	134025481	134031587
ENSG00000237489	ENST00000637128	C10orf143	protein_coding	10	-1	130063896	130110830
ENSG00000237765	ENST00000422728	FAM200B	protein_coding	4	1	15681827	15690447
ENSG00000238243	ENST00000360358	OR2W3	protein_coding	1	1	247895587	247896531
ENSG00000240857	ENST00000381249	RDH14	protein_coding	2	-1	18554723	18560653
ENSG00000241878	ENST00000439502	PISD	protein_coding	22	-1	31618491	31662215
ENSG00000242498	ENST00000357484	ARPIN	protein_coding	15	-1	89895006	89912952
ENSG00000242852	ENST00000397732	ZNF709	protein_coding	19	-1	12461184	12484816
ENSG00000243480	ENST00000414303	AMY2A	protein_coding	1	1	103617427	103625780
ENSG00000243509	ENST00000369996	TNFRSF6B	protein_coding	20	1	63696652	63698684
ENSG00000244362	ENST00000334849	KRTAP19-7	protein_coding	21	-1	30560875	30561314
ENSG00000244405	ENST00000306376	ETV5	protein_coding	3	-1	186046314	186109089
ENSG00000244588	ENST00000683101	RAD21L1	protein_coding	20	1	1226044	1255876
ENSG00000244607	ENST00000310232	CCDC13	protein_coding	3	-1	42705756	42773253
ENSG00000244624	ENST00000334664	KRTAP20-1	protein_coding	21	1	30616425	30616699
ENSG00000244694	ENST00000339488	PTCHD4	protein_coding	6	-1	47856673	48111197
ENSG00000249471	ENST00000336614	ZNF324B	protein_coding	19	1	58451622	58457833
ENSG00000250305	ENST00000524591	TRMT9B	protein_coding	8	1	12945673	13029777
ENSG00000253250	ENST00000517562	C8orf88	protein_coding	8	-1	90958471	90985238
ENSG00000253731	ENST00000517434	PCDHGA6	protein_coding	5	1	141373891	141512975
ENSG00000253767	ENST00000398604	PCDHGA8	protein_coding	5	1	141392633	141512975
ENSG00000253953	ENST00000519479	PCDHGB4	protein_coding	5	1	141387698	141512975
ENSG00000254206	ENST00000698511	NPIPB11	protein_coding	16	-1	29381310	29406711
ENSG00000254221	ENST00000523390	PCDHGB1	protein_coding	5	1	141350099	141512975
ENSG00000254535	ENST00000421491	PABPC4L	protein_coding	4	-1	134196333	134201789
ENSG00000254647	ENST00000381330	INS	protein_coding	11	-1	2159779	2161209
ENSG00000255713	ENST00000545221	OR4D2	protein_coding	17	1	58166982	58171116
ENSG00000255855	ENST00000711328	KDM4F	protein_coding	11	1	95049422	95051338
ENSG00000256269	ENST00000652429	HMBS	protein_coding	11	1	119084881	119093549
ENSG00000257017	ENST00000355906	HP	protein_coding	16	1	72054505	72061055
ENSG00000257335	ENST00000475668	MGAM	protein_coding	7	1	141995879	142106747
ENSG00000257743	ENST00000477922	MGAM2	protein_coding	7	1	142111718	142222324
ENSG00000258890	ENST00000556440	CEP95	protein_coding	17	1	64506977	64537946
ENSG00000263001	ENST00000573035	GTF2I	protein_coding	7	1	74657718	74760692
ENSG00000264006	ENST00000648824	AKR1C8	protein_coding	10	-1	5153920	5185150
ENSG00000265817	ENST00000481490	FSBP	protein_coding	8	-1	94427716	94436944
ENSG00000266074	ENST00000675386	BAHCC1	protein_coding	17	1	81395457	81466331
ENSG00000266265	ENST00000583337	KLF14	protein_coding	7	-1	130730697	130734207
ENSG00000267368	ENST00000340457	UPK3BL1	protein_coding	7	-1	102637025	102642791
ENSG00000267680	ENST00000693561	ZNF224	protein_coding	19	1	44094361	44109826
ENSG00000267855	ENST00000301457	NDUFA7	protein_coding	19	-1	8311284	8321375
ENSG00000268235	ENST00000622971	TCP11X1	protein_coding	X	1	102215301	102226795
ENSG00000268940	ENST00000594565	CT45A1	protein_coding	X	1	135713639	135723228
ENSG00000269526	ENST00000602168	ERVV-1	protein_coding	19	1	53013921	53016123
ENSG00000269713	ENST00000698832	NBPF9	protein_coding	1	-1	149052186	149103551
ENSG00000273703	ENST00000621112	H2BC14	protein_coding	6	1	27815022	27815489
ENSG00000273820	ENST00000621775	USP27X	protein_coding	X	1	49879484	49882558
ENSG00000274419	ENST00000616101	TBC1D3D	protein_coding	17	1	38003976	38014908
ENSG00000274611	ENST00000620215	TBC1D3	protein_coding	17	-1	38181659	38192555
ENSG00000274749	ENST00000621162	KRTAP7-1	protein_coding	21	-1	30829039	30829759
ENSG00000275410	ENST00000617811	HNF1B	protein_coding	17	-1	37686431	37745059
ENSG00000276040	ENST00000619167	SPATA31A7	protein_coding	9	1	61190036	61196280
ENSG00000276043	ENST00000650932	UHRF1	protein_coding	19	1	4909501	4962154
ENSG00000276547	ENST00000617380	PCDHGB5	protein_coding	5	1	141397947	141512975
ENSG00000276581	ENST00000437823	SPATA31A5	protein_coding	9	1	60914407	60920653
ENSG00000276644	ENST00000613252	DACH1	protein_coding	13	-1	71437966	71867204
ENSG00000276950	ENST00000621179	GSTT4	protein_coding	22	-1	23998401	24005453
ENSG00000277443	ENST00000612661	MARCKS	protein_coding	6	1	113857345	113863475
ENSG00000277462	ENST00000366503	ZNF670	protein_coding	1	-1	247034637	247078811
ENSG00000278259	ENST00000614623	MYO19	protein_coding	17	-1	36495636	36534868
ENSG00000278311	ENST00000613102	GGNBP2	protein_coding	17	1	36544919	36589848
ENSG00000278558	ENST00000612978	TMEM191B	protein_coding	22	1	18527802	18530573
ENSG00000279270	ENST00000624978	OR52R1	protein_coding	11	-1	4803433	4804380
ENSG00000279408	ENST00000623441	OR4N4C	protein_coding	15	1	21651844	21652968
ENSG00000283599	ENST00000636096		protein_coding	X	1	71667546	71671527
ENSG00000283988	ENST00000639969	TAF11L9	protein_coding	5	-1	17593798	17594394
ENSG00000284479	ENST00000711663	SMIM39	protein_coding	2	1	131035092	131035262
ENSG00000284631	ENST00000641801	SCYGR4	protein_coding	2	1	227617498	227617815
ENSG00000284667	ENST00000641976	SCYGR5	protein_coding	2	1	227666804	227667061
ENSG00000284770	ENST00000642610	TBCE	protein_coding	1	1	235367427	235452443
ENSG00000284791	ENST00000546390	SMIM41	protein_coding	12	1	52079704	52108255
ENSG00000285814	ENST00000648315	FAM90A14	protein_coding	8	1	7715443	7718453
ENSG00000286038	ENST00000652175	SPDYE13	protein_coding	7	1	75280790	75289501
ENSG00000287363	ENST00000623004	CIMIP3	protein_coding	6	1	42155406	42163418
ENSG00000291307	ENST00000706918	POLGARF	protein_coding	15	-1	89330208	89333809
